,byVariable,estimate,outlet,ppgid,randomEffVariable,region
0,store32357.0,-0.7546401883700228,GR,115,(0 + logregprice) | store,US
1117,store46083.0,-0.20582453927230915,GR,115,(0 + logpriceindex) | store,US
1118,store46083.0,0.0,GR,115,(0 + displayonly) | store,US
1119,store46083.0,0.0,GR,115,(0 + featuredisplay) | store,US
1120,store46083.0,-0.06314017094918031,GR,115,(0 + featureonly) | store,US
1121,store46083.0,-0.05154319845143077,GR,115,(0 + logseason) | store,US
1122,store81446.0,-0.3679499872572671,GR,115,(0 + logregprice) | store,US
1123,store81446.0,-0.031583337669150356,GR,115,(0 + logpriceindex) | store,US
1124,store81446.0,0.0,GR,115,(0 + displayonly) | store,US
1125,store81446.0,0.0,GR,115,(0 + featuredisplay) | store,US
1126,store81446.0,0.0,GR,115,(0 + featureonly) | store,US
1127,store81446.0,-0.1396683821571284,GR,115,(0 + logseason) | store,US
1128,store128078.0,0.03364495950641735,GR,115,(0 + logregprice) | store,US
1129,store128078.0,-0.39671388422907805,GR,115,(0 + logpriceindex) | store,US
1130,store128078.0,0.0,GR,115,(0 + displayonly) | store,US
1131,store128078.0,0.0,GR,115,(0 + featuredisplay) | store,US
1132,store128078.0,-0.03528389979576465,GR,115,(0 + featureonly) | store,US
1133,store128078.0,0.05488168121798262,GR,115,(0 + logseason) | store,US
1134,store49461.0,-1.4786375029412775,GR,115,(0 + logregprice) | store,US
1135,store49461.0,0.0,GR,115,(0 + logpriceindex) | store,US
1136,store49461.0,0.0,GR,115,(0 + displayonly) | store,US
1137,store49461.0,0.0,GR,115,(0 + featuredisplay) | store,US
1138,store49461.0,0.0,GR,115,(0 + featureonly) | store,US
1139,store49461.0,0.02313911470558341,GR,115,(0 + logseason) | store,US
1140,store62149.0,0.0,GR,115,(0 + logregprice) | store,US
1141,store62149.0,0.0,GR,115,(0 + logpriceindex) | store,US
1142,store62149.0,0.0,GR,115,(0 + displayonly) | store,US
1143,store62149.0,0.0,GR,115,(0 + featuredisplay) | store,US
1144,store62149.0,0.0,GR,115,(0 + featureonly) | store,US
1145,store62149.0,-0.0007099477276276483,GR,115,(0 + logseason) | store,US
1146,store46395.0,1.1801525192732265,GR,115,(0 + logregprice) | store,US
1147,store46395.0,-0.6204771761970845,GR,115,(0 + logpriceindex) | store,US
1148,store46395.0,-0.029914687818362463,GR,115,(0 + displayonly) | store,US
1149,store46395.0,0.0,GR,115,(0 + featuredisplay) | store,US
1150,store46395.0,-0.2540317399065498,GR,115,(0 + featureonly) | store,US
1151,store46395.0,-0.058834102159406425,GR,115,(0 + logseason) | store,US
1152,store46992.0,0.9330946318317044,GR,115,(0 + logregprice) | store,US
1153,store46992.0,0.2621546095060295,GR,115,(0 + logpriceindex) | store,US
1154,store46992.0,0.019895159138880476,GR,115,(0 + displayonly) | store,US
1155,store46992.0,0.0,GR,115,(0 + featuredisplay) | store,US
1156,store46992.0,-0.30803053385876955,GR,115,(0 + featureonly) | store,US
1157,store46992.0,-0.04711852050921759,GR,115,(0 + logseason) | store,US
1158,store47213.0,-0.3438088190535429,GR,115,(0 + logregprice) | store,US
1159,store47213.0,0.30960095137936045,GR,115,(0 + logpriceindex) | store,US
1160,store47213.0,-0.031692788181932205,GR,115,(0 + displayonly) | store,US
1161,store47213.0,0.0,GR,115,(0 + featuredisplay) | store,US
1162,store47213.0,-0.22091348195194435,GR,115,(0 + featureonly) | store,US
1163,store47213.0,-0.16395864014810294,GR,115,(0 + logseason) | store,US
1164,store49318.0,-0.27328298176211746,GR,115,(0 + logregprice) | store,US
1165,store49318.0,0.0,GR,115,(0 + logpriceindex) | store,US
1166,store49318.0,0.0,GR,115,(0 + displayonly) | store,US
1167,store49318.0,0.0,GR,115,(0 + featuredisplay) | store,US
1168,store49318.0,0.0,GR,115,(0 + featureonly) | store,US
1169,store49318.0,-0.010119884967314611,GR,115,(0 + logseason) | store,US
1170,store47129.0,-0.26861454697535836,GR,115,(0 + logregprice) | store,US
1171,store47129.0,0.022741154134218112,GR,115,(0 + logpriceindex) | store,US
1172,store47129.0,-0.06401745258986265,GR,115,(0 + displayonly) | store,US
1173,store47129.0,0.0,GR,115,(0 + featuredisplay) | store,US
1174,store47129.0,-0.12177394622787256,GR,115,(0 + featureonly) | store,US
1175,store47129.0,0.1231890070979244,GR,115,(0 + logseason) | store,US
1176,store82142.0,0.0,GR,115,(0 + logregprice) | store,US
1177,store82142.0,0.5681835808244465,GR,115,(0 + logpriceindex) | store,US
1178,store82142.0,0.0,GR,115,(0 + displayonly) | store,US
1179,store82142.0,0.0,GR,115,(0 + featuredisplay) | store,US
1180,store82142.0,0.0,GR,115,(0 + featureonly) | store,US
1181,store82142.0,0.025210124564254827,GR,115,(0 + logseason) | store,US
1182,store40466.0,-0.5401465419296188,GR,115,(0 + logregprice) | store,US
1183,store40466.0,-0.31104172958109283,GR,115,(0 + logpriceindex) | store,US
1184,store40466.0,-0.0030126533947954187,GR,115,(0 + displayonly) | store,US
1185,store40466.0,0.0,GR,115,(0 + featuredisplay) | store,US
1186,store40466.0,0.0,GR,115,(0 + featureonly) | store,US
1187,store40466.0,0.028643214692684677,GR,115,(0 + logseason) | store,US
1188,store42695.0,0.5527130716578387,GR,115,(0 + logregprice) | store,US
1189,store42695.0,0.31811301629617705,GR,115,(0 + logpriceindex) | store,US
1190,store42695.0,0.0,GR,115,(0 + displayonly) | store,US
1191,store42695.0,0.0,GR,115,(0 + featuredisplay) | store,US
1192,store42695.0,0.0,GR,115,(0 + featureonly) | store,US
1193,store42695.0,0.05689434518135914,GR,115,(0 + logseason) | store,US
1194,store46184.0,0.4702868199694582,GR,115,(0 + logregprice) | store,US
1195,store46184.0,-0.49734902691159183,GR,115,(0 + logpriceindex) | store,US
1196,store46184.0,-0.08663834902988121,GR,115,(0 + displayonly) | store,US
1197,store46184.0,0.0,GR,115,(0 + featuredisplay) | store,US
1198,store46184.0,-0.22401898693365943,GR,115,(0 + featureonly) | store,US
1199,store46184.0,0.1280852179061736,GR,115,(0 + logseason) | store,US
1200,store47227.0,0.22208476056214696,GR,115,(0 + logregprice) | store,US
1201,store47227.0,0.1538058990628281,GR,115,(0 + logpriceindex) | store,US
1202,store47227.0,0.029476328299773535,GR,115,(0 + displayonly) | store,US
1203,store47227.0,0.0,GR,115,(0 + featuredisplay) | store,US
1204,store47227.0,0.13616817399841688,GR,115,(0 + featureonly) | store,US
1205,store47227.0,-0.29415875295566446,GR,115,(0 + logseason) | store,US
1206,store81896.0,-0.47313854751740086,GR,115,(0 + logregprice) | store,US
1207,store81896.0,-1.4100621751225477,GR,115,(0 + logpriceindex) | store,US
1208,store81896.0,0.0,GR,115,(0 + displayonly) | store,US
1209,store81896.0,0.0,GR,115,(0 + featuredisplay) | store,US
1210,store81896.0,0.204489929103938,GR,115,(0 + featureonly) | store,US
1211,store81896.0,0.003780689959191439,GR,115,(0 + logseason) | store,US
1212,store40491.0,0.06324137244027322,GR,115,(0 + logregprice) | store,US
1213,store40491.0,0.3238762671466714,GR,115,(0 + logpriceindex) | store,US
1214,store40491.0,0.0,GR,115,(0 + displayonly) | store,US
1215,store40491.0,0.0,GR,115,(0 + featuredisplay) | store,US
1216,store40491.0,0.0,GR,115,(0 + featureonly) | store,US
1217,store40491.0,-0.029650874591007674,GR,115,(0 + logseason) | store,US
1218,store81451.0,0.0,GR,115,(0 + logregprice) | store,US
1219,store81451.0,0.0053623227848568385,GR,115,(0 + logpriceindex) | store,US
1220,store81451.0,0.0,GR,115,(0 + displayonly) | store,US
1221,store81451.0,0.0,GR,115,(0 + featuredisplay) | store,US
1222,store81451.0,0.0,GR,115,(0 + featureonly) | store,US
1223,store81451.0,-0.024531115474209213,GR,115,(0 + logseason) | store,US
1224,store81023.0,0.5110159967740429,GR,115,(0 + logregprice) | store,US
1225,store81023.0,-0.19382284000153308,GR,115,(0 + logpriceindex) | store,US
1226,store81023.0,0.0,GR,115,(0 + displayonly) | store,US
1227,store81023.0,0.0,GR,115,(0 + featuredisplay) | store,US
1228,store81023.0,-0.1746740193986175,GR,115,(0 + featureonly) | store,US
1229,store81023.0,-0.10653630104506381,GR,115,(0 + logseason) | store,US
1230,store46070.0,0.31654131460342066,GR,115,(0 + logregprice) | store,US
1231,store46070.0,-0.7309689041294645,GR,115,(0 + logpriceindex) | store,US
1232,store46070.0,0.0,GR,115,(0 + displayonly) | store,US
1233,store46070.0,0.0,GR,115,(0 + featuredisplay) | store,US
1234,store46070.0,-0.00337462613573489,GR,115,(0 + featureonly) | store,US
1235,store46070.0,-0.0006688402621801341,GR,115,(0 + logseason) | store,US
1236,store74067.0,0.0,GR,115,(0 + logregprice) | store,US
1237,store74067.0,0.18446614595352,GR,115,(0 + logpriceindex) | store,US
1238,store74067.0,0.0,GR,115,(0 + displayonly) | store,US
1239,store74067.0,0.0,GR,115,(0 + featuredisplay) | store,US
1240,store74067.0,0.163162942443054,GR,115,(0 + featureonly) | store,US
1241,store74067.0,-0.02585795683774348,GR,115,(0 + logseason) | store,US
1242,store32328.0,-0.26925237322610046,GR,115,(0 + logregprice) | store,US
1243,store32328.0,1.0358225123147733,GR,115,(0 + logpriceindex) | store,US
1244,store32328.0,0.0,GR,115,(0 + displayonly) | store,US
1245,store32328.0,0.0,GR,115,(0 + featuredisplay) | store,US
1246,store32328.0,0.0,GR,115,(0 + featureonly) | store,US
1247,store32328.0,-0.041133626047233716,GR,115,(0 + logseason) | store,US
1248,store46124.0,0.2974153423977552,GR,115,(0 + logregprice) | store,US
1249,store46124.0,0.14244904300261296,GR,115,(0 + logpriceindex) | store,US
1250,store46124.0,0.0,GR,115,(0 + displayonly) | store,US
1251,store46124.0,0.0,GR,115,(0 + featuredisplay) | store,US
1252,store46124.0,0.0,GR,115,(0 + featureonly) | store,US
1253,store46124.0,0.155353034842438,GR,115,(0 + logseason) | store,US
1254,store46583.0,-1.3922538415086567,GR,115,(0 + logregprice) | store,US
1255,store46583.0,-0.12512255587860907,GR,115,(0 + logpriceindex) | store,US
1256,store46583.0,0.01257936298507942,GR,115,(0 + displayonly) | store,US
1257,store46583.0,0.0,GR,115,(0 + featuredisplay) | store,US
1258,store46583.0,0.13197506514819188,GR,115,(0 + featureonly) | store,US
1259,store46583.0,-0.08170070808685564,GR,115,(0 + logseason) | store,US
1260,store86204.0,-0.1007328438623206,GR,115,(0 + logregprice) | store,US
1261,store86204.0,0.23627466800544925,GR,115,(0 + logpriceindex) | store,US
1262,store86204.0,0.0,GR,115,(0 + displayonly) | store,US
1263,store86204.0,0.0,GR,115,(0 + featuredisplay) | store,US
1264,store86204.0,0.30965513205352146,GR,115,(0 + featureonly) | store,US
1265,store86204.0,-0.031981245604583354,GR,115,(0 + logseason) | store,US
1266,store100976.0,0.6158302700953948,GR,115,(0 + logregprice) | store,US
1267,store100976.0,-0.13897606706191282,GR,115,(0 + logpriceindex) | store,US
1268,store100976.0,0.0,GR,115,(0 + displayonly) | store,US
1269,store100976.0,0.0,GR,115,(0 + featuredisplay) | store,US
1270,store100976.0,0.0,GR,115,(0 + featureonly) | store,US
1271,store100976.0,0.047953181911032705,GR,115,(0 + logseason) | store,US
1272,store79963.0,0.0,GR,115,(0 + logregprice) | store,US
1273,store79963.0,0.0,GR,115,(0 + logpriceindex) | store,US
1274,store79963.0,0.0,GR,115,(0 + displayonly) | store,US
1275,store79963.0,0.0,GR,115,(0 + featuredisplay) | store,US
1276,store79963.0,0.0,GR,115,(0 + featureonly) | store,US
1277,store79963.0,-0.0003451307571970111,GR,115,(0 + logseason) | store,US
1278,store49908.0,0.4202982502680169,GR,115,(0 + logregprice) | store,US
1279,store49908.0,0.4670843768134107,GR,115,(0 + logpriceindex) | store,US
1280,store49908.0,-0.023738872922470313,GR,115,(0 + displayonly) | store,US
1281,store49908.0,0.0,GR,115,(0 + featuredisplay) | store,US
1282,store49908.0,-0.28281787600425645,GR,115,(0 + featureonly) | store,US
1283,store49908.0,-0.12176044575838205,GR,115,(0 + logseason) | store,US
1284,store89669.0,0.28651667772103484,GR,115,(0 + logregprice) | store,US
1285,store89669.0,-0.5945223348255286,GR,115,(0 + logpriceindex) | store,US
1286,store89669.0,0.03045613935331154,GR,115,(0 + displayonly) | store,US
1287,store89669.0,0.0,GR,115,(0 + featuredisplay) | store,US
1288,store89669.0,-0.4656349500064625,GR,115,(0 + featureonly) | store,US
1289,store89669.0,0.019999709770014435,GR,115,(0 + logseason) | store,US
1290,store102005.0,0.7047208300621893,GR,115,(0 + logregprice) | store,US
1291,store102005.0,0.0,GR,115,(0 + logpriceindex) | store,US
1292,store102005.0,0.0,GR,115,(0 + displayonly) | store,US
1293,store102005.0,0.0,GR,115,(0 + featuredisplay) | store,US
1294,store102005.0,0.0,GR,115,(0 + featureonly) | store,US
1295,store102005.0,-0.03981082815365596,GR,115,(0 + logseason) | store,US
1296,store40751.0,0.07672695134059533,GR,115,(0 + logregprice) | store,US
1297,store40751.0,0.05844226124623368,GR,115,(0 + logpriceindex) | store,US
1298,store40751.0,0.01118407541588225,GR,115,(0 + displayonly) | store,US
1299,store40751.0,0.0,GR,115,(0 + featuredisplay) | store,US
1300,store40751.0,0.0,GR,115,(0 + featureonly) | store,US
1301,store40751.0,-0.014580327094321867,GR,115,(0 + logseason) | store,US
1302,store46147.0,0.06586376448095492,GR,115,(0 + logregprice) | store,US
1303,store46147.0,0.26222764590900655,GR,115,(0 + logpriceindex) | store,US
1304,store46147.0,-0.015126569145146538,GR,115,(0 + displayonly) | store,US
1305,store46147.0,0.0,GR,115,(0 + featuredisplay) | store,US
1306,store46147.0,-0.42551484418399665,GR,115,(0 + featureonly) | store,US
1307,store46147.0,-0.0786405940727694,GR,115,(0 + logseason) | store,US
1308,store77173.0,-1.3826078499510264,GR,115,(0 + logregprice) | store,US
1309,store77173.0,0.0,GR,115,(0 + logpriceindex) | store,US
1310,store77173.0,0.0,GR,115,(0 + displayonly) | store,US
1311,store77173.0,0.0,GR,115,(0 + featuredisplay) | store,US
1312,store77173.0,0.0,GR,115,(0 + featureonly) | store,US
1313,store77173.0,0.06194989366594277,GR,115,(0 + logseason) | store,US
1314,store84622.0,0.0,GR,115,(0 + logregprice) | store,US
1315,store84622.0,-0.12982637495107965,GR,115,(0 + logpriceindex) | store,US
1316,store84622.0,0.0,GR,115,(0 + displayonly) | store,US
1317,store84622.0,0.0,GR,115,(0 + featuredisplay) | store,US
1318,store84622.0,-0.043945168256006445,GR,115,(0 + featureonly) | store,US
1319,store84622.0,-0.1651909958119652,GR,115,(0 + logseason) | store,US
1320,store62171.0,-0.011083178606582207,GR,115,(0 + logregprice) | store,US
1321,store62171.0,0.0,GR,115,(0 + logpriceindex) | store,US
1322,store62171.0,0.0,GR,115,(0 + displayonly) | store,US
1323,store62171.0,0.0,GR,115,(0 + featuredisplay) | store,US
1324,store62171.0,0.0,GR,115,(0 + featureonly) | store,US
1325,store62171.0,0.0037286524756441515,GR,115,(0 + logseason) | store,US
1326,store47277.0,1.2769816616387786,GR,115,(0 + logregprice) | store,US
1327,store47277.0,-0.2595096498086102,GR,115,(0 + logpriceindex) | store,US
1328,store47277.0,-0.08326845041106345,GR,115,(0 + displayonly) | store,US
1329,store47277.0,0.0,GR,115,(0 + featuredisplay) | store,US
1330,store47277.0,-0.0808873959782685,GR,115,(0 + featureonly) | store,US
1331,store47277.0,0.09346082283779358,GR,115,(0 + logseason) | store,US
1332,store48004.0,0.6064510618762682,GR,115,(0 + logregprice) | store,US
1333,store48004.0,-0.2973938927454831,GR,115,(0 + logpriceindex) | store,US
1334,store48004.0,0.0,GR,115,(0 + displayonly) | store,US
1335,store48004.0,0.0,GR,115,(0 + featuredisplay) | store,US
1336,store48004.0,0.23016642780959307,GR,115,(0 + featureonly) | store,US
1337,store48004.0,0.02537764589229953,GR,115,(0 + logseason) | store,US
1338,store49358.0,-0.037456122922628364,GR,115,(0 + logregprice) | store,US
1339,store49358.0,0.0,GR,115,(0 + logpriceindex) | store,US
1340,store49358.0,0.0,GR,115,(0 + displayonly) | store,US
1341,store49358.0,0.0,GR,115,(0 + featuredisplay) | store,US
1342,store49358.0,0.0,GR,115,(0 + featureonly) | store,US
1343,store49358.0,0.052804421995046535,GR,115,(0 + logseason) | store,US
1344,store61463.0,0.0,GR,115,(0 + logregprice) | store,US
1345,store61463.0,0.0,GR,115,(0 + logpriceindex) | store,US
1346,store61463.0,0.0,GR,115,(0 + displayonly) | store,US
1347,store61463.0,0.0,GR,115,(0 + featuredisplay) | store,US
1348,store61463.0,0.0,GR,115,(0 + featureonly) | store,US
1349,store61463.0,-0.00011230253875843262,GR,115,(0 + logseason) | store,US
1350,store102036.0,0.6485956649854606,GR,115,(0 + logregprice) | store,US
1351,store102036.0,-0.2645793019238711,GR,115,(0 + logpriceindex) | store,US
1352,store102036.0,0.0,GR,115,(0 + displayonly) | store,US
1353,store102036.0,0.0,GR,115,(0 + featuredisplay) | store,US
1354,store102036.0,0.0,GR,115,(0 + featureonly) | store,US
1355,store102036.0,-0.026022283886395246,GR,115,(0 + logseason) | store,US
1356,store128031.0,0.45221626230787987,GR,115,(0 + logregprice) | store,US
1357,store128031.0,-0.5365650745650932,GR,115,(0 + logpriceindex) | store,US
1358,store128031.0,0.0,GR,115,(0 + displayonly) | store,US
1359,store128031.0,0.0,GR,115,(0 + featuredisplay) | store,US
1360,store128031.0,-0.0007037954141172768,GR,115,(0 + featureonly) | store,US
1361,store128031.0,-0.009763469226432564,GR,115,(0 + logseason) | store,US
1362,store40387.0,0.0,GR,115,(0 + logregprice) | store,US
1363,store40387.0,0.0,GR,115,(0 + logpriceindex) | store,US
1364,store40387.0,0.0,GR,115,(0 + displayonly) | store,US
1365,store40387.0,0.0,GR,115,(0 + featuredisplay) | store,US
1366,store40387.0,0.0,GR,115,(0 + featureonly) | store,US
1367,store40387.0,0.0,GR,115,(0 + logseason) | store,US
1368,store48083.0,-2.216123257932166,GR,115,(0 + logregprice) | store,US
1369,store48083.0,0.7571965542026892,GR,115,(0 + logpriceindex) | store,US
1370,store48083.0,0.0,GR,115,(0 + displayonly) | store,US
1371,store48083.0,0.0,GR,115,(0 + featuredisplay) | store,US
1372,store48083.0,0.026665219325953105,GR,115,(0 + featureonly) | store,US
1373,store48083.0,0.12189160550890206,GR,115,(0 + logseason) | store,US
1374,store84657.0,0.0,GR,115,(0 + logregprice) | store,US
1375,store84657.0,-0.515914442194252,GR,115,(0 + logpriceindex) | store,US
1376,store84657.0,0.0,GR,115,(0 + displayonly) | store,US
1377,store84657.0,0.0,GR,115,(0 + featuredisplay) | store,US
1378,store84657.0,0.1203965486300319,GR,115,(0 + featureonly) | store,US
1379,store84657.0,0.010139757351663215,GR,115,(0 + logseason) | store,US
1380,store197106.0,-0.3184457893762731,GR,115,(0 + logregprice) | store,US
1381,store197106.0,0.35324251102597903,GR,115,(0 + logpriceindex) | store,US
1382,store197106.0,-0.10563181530089823,GR,115,(0 + displayonly) | store,US
1383,store197106.0,0.0,GR,115,(0 + featuredisplay) | store,US
1384,store197106.0,0.06868750656935423,GR,115,(0 + featureonly) | store,US
1385,store197106.0,0.08235647729344032,GR,115,(0 + logseason) | store,US
